,player_face_url,sofifa_id,short_name,long_name,overall,player_positions,league_name,club_name,nationality_name,likes,dislikes
1500,https://cdn.sofifa.net/players/177/358/22_120.png,177358,M. Schneiderlin,Morgan Schneiderlin,75,"CDM, CM",French Ligue 1,OGC Nice,France,68,5
1501,https://cdn.sofifa.net/players/178/090/22_120.png,178090,D. Biseswar,Diego Marvin Biseswar,75,"CAM, LM",Greek Super League,PAOK,Suriname,8,0
1502,https://cdn.sofifa.net/players/178/091/22_120.png,178091,S. Okaka,Stefano Okaka Chuka,75,ST,Turkish Süper Lig,İstanbul Başakşehir FK,Italy,25,5
1503,https://cdn.sofifa.net/players/178/253/22_120.png,178253,Ivo,Olívio Da Rosa,75,CM,Chinese Super League,Henan Songshan Longmen FC,Brazil,2,3
1504,https://cdn.sofifa.net/players/178/424/22_120.png,178424,Antunes,Vitorino Gabriel Pacheco Antunes,75,"LB, LWB",Portuguese Liga ZON SAGRES,FC Paços de Ferreira,Portugal,16,0
1505,https://cdn.sofifa.net/players/179/752/22_120.png,179752,Ó. Cardozo,Oscar René Cardozo Marín,75,ST,Paraguayan Primera División,Club Libertad,Paraguay,19,2
1506,https://cdn.sofifa.net/players/179/847/22_120.png,179847,F. Fazio,Federico Julián Fazio,75,CB,Italian Serie A,Roma,Argentina,10,2
1507,https://cdn.sofifa.net/players/180/175/22_120.png,180175,Alexandre Pato,Alexandre Rodrigues da Silva,75,"ST, LW, CAM",USA Major League Soccer,Orlando City Soccer Club,Brazil,140,33
1508,https://cdn.sofifa.net/players/180/819/22_120.png,180819,A. Lallana,Adam David Lallana,75,"CM, CAM, RW",English Premier League,Brighton & Hove Albion,England,61,8
1509,https://cdn.sofifa.net/players/181/271/22_120.png,181271,B. Dočkal,Bořek Dočkal,75,"CAM, CM",Czech Republic Gambrinus Liga,AC Sparta Praha,Czech Republic,6,0
1510,https://cdn.sofifa.net/players/183/129/22_120.png,183129,C. Clark,Ciaran Clark,75,CB,English Premier League,Newcastle United,Republic of Ireland,6,3
1511,https://cdn.sofifa.net/players/183/285/22_120.png,183285,M. Sakho,Mamadou Sakho,75,CB,French Ligue 1,Montpellier Hérault SC,France,37,8
1512,https://cdn.sofifa.net/players/183/376/22_120.png,183376,L. Fejsa,Ljubomir Fejsa,75,"CDM, CM",Saudi Abdul L. Jameel League,Al Ahli,Serbia,14,0
1513,https://cdn.sofifa.net/players/183/427/22_120.png,183427,F. Delph,Fabian Delph,75,"CDM, CM, LB",English Premier League,Everton,England,37,10
1514,https://cdn.sofifa.net/players/183/580/22_120.png,183580,N. Petersen,Nils Petersen,75,ST,German 1. Bundesliga,Sport-Club Freiburg,Germany,27,1
1515,https://cdn.sofifa.net/players/183/714/22_120.png,183714,S. Terodde,Simon Terodde,75,ST,German 2. Bundesliga,FC Schalke 04,Germany,20,5
1516,https://cdn.sofifa.net/players/183/895/22_120.png,183895,M. Moralez,Maximiliano Nicol Moralez,75,"CAM, CM",USA Major League Soccer,New York City FC,Argentina,15,3
1517,https://cdn.sofifa.net/players/184/111/22_120.png,184111,C. Benteke,Christian Benteke Liolo,75,ST,English Premier League,Crystal Palace,Belgium,93,8
1518,https://cdn.sofifa.net/players/184/575/22_120.png,184575,R. Alessandrini,Romain Alessandrini,75,"ST, RM",Chinese Super League,Qingdao FC,France,37,1
1519,https://cdn.sofifa.net/players/184/606/22_120.png,184606,Fábio Pacheco,Fábio José Ferreira Pacheco,75,"CDM, CM",Portuguese Liga ZON SAGRES,Moreirense FC,Portugal,3,0
1520,https://cdn.sofifa.net/players/184/873/22_120.png,184873,I. Traoré,Ismaël Traoré,75,CB,French Ligue 1,Angers SCO,Côte d'Ivoire,3,0
1521,https://cdn.sofifa.net/players/184/881/22_120.png,184881,S. Feghouli,Sofiane Feghouli,75,"RM, CM, RW",Turkish Süper Lig,Galatasaray SK,Algeria,60,10
1522,https://cdn.sofifa.net/players/184/999/22_120.png,184999,Maurício,Maurício José da Silveira Júnior,75,"CDM, CM",Greek Super League,Panathinaikos FC,Brazil,13,1
1523,https://cdn.sofifa.net/players/185/068/22_120.png,185068,J. Russell,Johnny Russell,75,RW,USA Major League Soccer,Sporting Kansas City,Scotland,13,2
1524,https://cdn.sofifa.net/players/185/174/22_120.png,185174,A. Poli,Andrea Poli,75,"CDM, CM",Turkish Süper Lig,Antalyaspor,Italy,16,4
1525,https://cdn.sofifa.net/players/185/195/22_120.png,185195,O. Ighalo,Odion Jude Ighalo,75,ST,Saudi Abdul L. Jameel League,Al Shabab,Nigeria,39,12
1526,https://cdn.sofifa.net/players/185/422/22_120.png,185422,J. King,Joshua Christian Kojo King,75,"ST, LM",English Premier League,Watford,Norway,60,9
1527,https://cdn.sofifa.net/players/185/431/22_120.png,185431,N. Kalinić,Nikola Kalinić,75,ST,Italian Serie A,Hellas Verona,Croatia,9,7
1528,https://cdn.sofifa.net/players/186/347/22_120.png,186347,M. Rybus,Maciej Rybus,75,LB,Russian Premier League,FC Lokomotiv Moscow,Poland,11,1
1529,https://cdn.sofifa.net/players/186/351/22_120.png,186351,L. Fer,Leroy Johan Fer,75,"CDM, CB",Turkish Süper Lig,Aytemiz Alanyaspor,Netherlands,39,2
1530,https://cdn.sofifa.net/players/186/551/22_120.png,186551,F. Navarro,Fernando Navarro Morán,75,"RB, CM",Mexican Liga MX,Club León,Mexico,14,1
1531,https://cdn.sofifa.net/players/186/569/22_120.png,186569,S. Ulreich,Sven Ulreich,75,GK,German 1. Bundesliga,FC Bayern München,Germany,24,6
1532,https://cdn.sofifa.net/players/186/684/22_120.png,186684,Kiko Olivas,Francisco José Olivas Alba,75,CB,Spanish Segunda División,Real Valladolid CF,Spain,0,0
1533,https://cdn.sofifa.net/players/186/905/22_120.png,186905,A. Barnes,Ashley Luke Barnes,75,ST,English Premier League,Burnley,England,6,8
1534,https://cdn.sofifa.net/players/188/038/22_120.png,188038,O. Čelůstka,Ondřej Čelůstka,75,CB,Czech Republic Gambrinus Liga,AC Sparta Praha,Czech Republic,7,1
1535,https://cdn.sofifa.net/players/188/268/22_120.png,188268,L. Acosta,Lautaro Germán Acosta,75,"LW, RW, LM",Argentina Primera División,Club Atlético Lanús,Argentina,12,3
1536,https://cdn.sofifa.net/players/188/942/22_120.png,188942,V. Wanyama,Victor Wanyama,75,"CDM, CM",USA Major League Soccer,Club de Foot Montréal,Kenya,72,7
1537,https://cdn.sofifa.net/players/189/165/22_120.png,189165,J. Shelvey,Jonjo Shelvey,75,"CM, CDM",English Premier League,Newcastle United,England,34,8
1538,https://cdn.sofifa.net/players/189/177/22_120.png,189177,J. Fleck,John Fleck,75,CM,English League Championship,Sheffield United,Scotland,13,3
1539,https://cdn.sofifa.net/players/189/218/22_120.png,189218,R. Jack,Ryan Jack,75,"CM, CDM",Scottish Premiership,Rangers FC,Scotland,11,1
1540,https://cdn.sofifa.net/players/189/224/22_120.png,189224,Júnior Negão,Gleidionor Figueiredo Pinto Júnior,75,ST,Chinese Super League,Changchun Yatai FC,Brazil,4,1
1541,https://cdn.sofifa.net/players/189/296/22_120.png,189296,E. Berisha,Etrit Berisha,75,GK,Italian Serie A,Torino F.C.,Albania,8,1
1542,https://cdn.sofifa.net/players/189/324/22_120.png,189324,A. McCarthy,Alex McCarthy,75,GK,English Premier League,Southampton,England,17,1
1543,https://cdn.sofifa.net/players/189/433/22_120.png,189433,B. Hübner,Benjamin Hübner,75,CB,German 1. Bundesliga,TSG Hoffenheim,Germany,6,0
1544,https://cdn.sofifa.net/players/189/456/22_120.png,189456,L. Cooper,Liam Cooper,75,CB,English Premier League,Leeds United,Scotland,10,1
1545,https://cdn.sofifa.net/players/189/485/22_120.png,189485,Diego Farías,Diego Farías da Silva,75,"LW, CF, ST",Italian Serie A,Cagliari,Brazil,8,1
1546,https://cdn.sofifa.net/players/189/860/22_120.png,189860,Kiko Femenía,Francisco Femenía Far,75,"RB, LB",English Premier League,Watford,Spain,13,3
1547,https://cdn.sofifa.net/players/189/908/22_120.png,189908,Ł. Skorupski,Łukasz Skorupski,75,GK,Italian Serie A,Bologna,Poland,8,0
1548,https://cdn.sofifa.net/players/190/059/22_120.png,190059,S. Zuber,Steven Zuber,75,"LM, CM, LWB",Greek Super League,AEK Athens,Switzerland,16,2
1549,https://cdn.sofifa.net/players/190/113/22_120.png,190113,M. Günok,Fehmi Mert Günok,75,GK,Turkish Süper Lig,Beşiktaş JK,Turkey,13,1
1550,https://cdn.sofifa.net/players/190/223/22_120.png,190223,Balenziaga,Mikel Balenziaga Oruesagasti,75,"LB, CB",Spain Primera Division,Athletic Club de Bilbao,Spain,10,2
1551,https://cdn.sofifa.net/players/190/324/22_120.png,190324,C. Kabasele,Christian Kabasele,75,CB,English Premier League,Watford,Belgium,25,2
1552,https://cdn.sofifa.net/players/190/456/22_120.png,190456,N. Clyne,Nathaniel Edwin Clyne,75,RB,English Premier League,Crystal Palace,England,77,9
1553,https://cdn.sofifa.net/players/190/544/22_120.png,190544,A. Ljajić,Adem Ljajić,75,"CAM, CM, LM",Turkish Süper Lig,Beşiktaş JK,Serbia,43,2
1554,https://cdn.sofifa.net/players/190/581/22_120.png,190581,U. Dávila,Ulises Alejandro Dávila Plascencia,75,"CAM, RM, ST",Australian Hyundai A-League,Macarthur FC,Mexico,18,2
1555,https://cdn.sofifa.net/players/190/734/22_120.png,190734,G. Makaridze,Giorgi Makaridze,75,GK,Spanish Segunda División,Unión Deportiva Almería,Georgia,3,2
1556,https://cdn.sofifa.net/players/190/778/22_120.png,190778,J. Zoet,Jeroen Zoet,75,GK,Italian Serie A,Spezia,Netherlands,25,2
1557,https://cdn.sofifa.net/players/191/076/22_120.png,191076,J. Guðmundsson,Johann Berg Guðmunds­son,75,"RM, LM",English Premier League,Burnley,Iceland,17,3
1558,https://cdn.sofifa.net/players/191/135/22_120.png,191135,L. Júnior,Junior Wakalible Lago,75,"LM, RM",Spain Primera Division,RCD Mallorca,Côte d'Ivoire,16,1
1559,https://cdn.sofifa.net/players/191/164/22_120.png,191164,F. Martínez,Fidel Francisco Martínez Tenorio,75,"ST, LM, RM",Mexican Liga MX,Club Tijuana,Ecuador,20,5
1560,https://cdn.sofifa.net/players/192/086/22_120.png,192086,A. Kokorin,Aleksandr Kokorin,75,"ST, RW",Italian Serie A,Fiorentina,Russia,32,6
1561,https://cdn.sofifa.net/players/192/129/22_120.png,192129,K. Nordfeldt,Bo Kristoffer Nordfeldt,75,GK,Swedish Allsvenskan,AIK,Sweden,7,0
1562,https://cdn.sofifa.net/players/192/270/22_120.png,192270,Johnathan,Johnathan Aparecido da Silva,75,"ST, CAM",Korean K League 1,GwangJu FC,Brazil,12,2
1563,https://cdn.sofifa.net/players/192/427/22_120.png,192427,Júnior Caiçara,Uílson de Souza Paula Júnior,75,RB,Turkish Süper Lig,İstanbul Başakşehir FK,Brazil,2,0
1564,https://cdn.sofifa.net/players/192/667/22_120.png,192667,A. Nyom,Allan-Roméo Nyom,75,"RM, LB, RB",Spain Primera Division,Getafe CF,Cameroon,15,11
1565,https://cdn.sofifa.net/players/192/722/22_120.png,192722,R. Hamouma,Romain Hamouma,75,"ST, RM",French Ligue 1,AS Saint-Étienne,France,7,4
1566,https://cdn.sofifa.net/players/192/955/22_120.png,192955,M. Klich,Mateusz Andrzej Klich,75,CM,English Premier League,Leeds United,Poland,19,2
1567,https://cdn.sofifa.net/players/193/107/22_120.png,193107,Paulo Victor,Paulo Victor de Mileo Vidotti,75,GK,Portuguese Liga ZON SAGRES,Clube Sport Marítimo,Brazil,2,1
1568,https://cdn.sofifa.net/players/193/133/22_120.png,193133,J. Larsen,Jens Stryger Larsen,75,RM,Italian Serie A,Udinese Calcio,Denmark,16,2
1569,https://cdn.sofifa.net/players/193/152/22_120.png,193152,Herrerín,Iago Herrerín Buisán,75,GK,Saudi Abdul L. Jameel League,Al Raed,Spain,4,2
1570,https://cdn.sofifa.net/players/193/158/22_120.png,193158,D. Pröpper,David Petrus Wenceslaus Henri Pröpper,75,"CM, CDM",Holland Eredivisie,PSV,Netherlands,26,5
1571,https://cdn.sofifa.net/players/194/201/22_120.png,194201,P. Jansson,Pontus Jansson,75,CB,English Premier League,Brentford,Sweden,10,3
1572,https://cdn.sofifa.net/players/194/644/22_120.png,194644,Montoya,Martín Montoya Torralbo,75,"RB, RWB",Spain Primera Division,Real Betis Balompié,Spain,32,7
1573,https://cdn.sofifa.net/players/194/904/22_120.png,194904,B. Hamid,Bilal Abdul Hamid,75,GK,USA Major League Soccer,D.C. United,United States,22,3
1574,https://cdn.sofifa.net/players/195/038/22_120.png,195038,F. Kainz,Florian Kainz,75,"LM, RM",German 1. Bundesliga,1. FC Köln,Austria,13,1
1575,https://cdn.sofifa.net/players/195/202/22_120.png,195202,T. Cairney,Tom Cairney,75,"CAM, CM",English League Championship,Fulham,Scotland,24,2
1576,https://cdn.sofifa.net/players/196/069/22_120.png,196069,J. Fuenzalida,José Pedro Fuenzalida Gana,75,"RW, RB, RM",Chilian Campeonato Nacional,Universidad Católica,Chile,9,2
1577,https://cdn.sofifa.net/players/196/889/22_120.png,196889,S. Verdi,Simone Verdi,75,"CF, CAM",Italian Serie A,Torino F.C.,Italy,41,6
1578,https://cdn.sofifa.net/players/197/756/22_120.png,197756,J. Ayew,Jordan Pierre Ayew,75,"ST, RM",English Premier League,Crystal Palace,Ghana,16,5
1579,https://cdn.sofifa.net/players/197/891/22_120.png,197891,Juanmi,Juan Miguel Jiménez López,75,"LM, ST, LW",Spain Primera Division,Real Betis Balompié,Spain,31,7
1580,https://cdn.sofifa.net/players/198/032/22_120.png,198032,D. Burn,Dan Burn,75,"CB, LB",English Premier League,Brighton & Hove Albion,England,19,1
1581,https://cdn.sofifa.net/players/198/143/22_120.png,198143,Samu Sáiz,Samuel Sáiz Alonso,75,"LM, CAM, ST",Spanish Segunda División,Girona FC,Spain,10,2
1582,https://cdn.sofifa.net/players/198/451/22_120.png,198451,Dani Rodríguez,Daniel José Rodríguez Vázquez,75,"CAM, LM, ST",Spain Primera Division,RCD Mallorca,Spain,4,1
1583,https://cdn.sofifa.net/players/198/640/22_120.png,198640,Z. Labyad,Zakaria Labyad,75,"CAM, CF",Holland Eredivisie,Ajax,Morocco,30,1
1584,https://cdn.sofifa.net/players/198/653/22_120.png,198653,M. Silva,Martín Andrés Silva Leites,75,GK,Paraguayan Primera División,Club Libertad,Uruguay,5,1
1585,https://cdn.sofifa.net/players/198/683/22_120.png,198683,M. Gabbiadini,Manolo Gabbiadini,75,ST,Italian Serie A,U.C. Sampdoria,Italy,53,7
1586,https://cdn.sofifa.net/players/198/861/22_120.png,198861,N. Mendy,Nampalys Mendy,75,"CDM, CM",English Premier League,Leicester City,Senegal,31,4
1587,https://cdn.sofifa.net/players/198/904/22_120.png,198904,G. Hanley,Grant Hanley,75,CB,English Premier League,Norwich City,Scotland,5,1
1588,https://cdn.sofifa.net/players/199/158/22_120.png,199158,Sergio Álvarez,Sergio Álvarez Díaz,75,"CDM, CB, CM",Spanish Segunda División,SD Eibar,Spain,9,0
1589,https://cdn.sofifa.net/players/199/247/22_120.png,199247,Álex Fernández,Alejandro Fernández Iglesias,75,"CAM, CDM, LM",Spain Primera Division,Cádiz CF,Spain,7,0
1590,https://cdn.sofifa.net/players/199/493/22_120.png,199493,Diego Mariño,Diego Mariño Villar,75,GK,Spanish Segunda División,Real Sporting de Gijón,Spain,1,1
1591,https://cdn.sofifa.net/players/199/626/22_120.png,199626,André André,André Filipe Brás André,75,CM,Portuguese Liga ZON SAGRES,Vitória de Guimarães,Portugal,17,0
1592,https://cdn.sofifa.net/players/199/792/22_120.png,199792,A. Christiansen,Anders Christiansen,75,"CM, CAM",Swedish Allsvenskan,Malmö FF,Denmark,10,1
1593,https://cdn.sofifa.net/players/199/986/22_120.png,199986,Arbilla,Anaitz Arbilla Zabala,75,"CB, LB, RB",Spanish Segunda División,SD Eibar,Spain,4,4
1594,https://cdn.sofifa.net/players/200/054/22_120.png,200054,Pedro Obiang,Pedro Mba Obiang Avomo,75,"CDM, CM",Italian Serie A,U.S. Sassuolo Calcio,Equatorial Guinea,40,5
1595,https://cdn.sofifa.net/players/200/223/22_120.png,200223,A. Maher,Adam Maher,75,"CM, CDM",Holland Eredivisie,FC Utrecht,Netherlands,32,3
1596,https://cdn.sofifa.net/players/200/318/22_120.png,200318,M. Uth,Mark Uth,75,"CAM, CF, ST",German 1. Bundesliga,1. FC Köln,Germany,23,3
1597,https://cdn.sofifa.net/players/200/353/22_120.png,200353,A. Soumaoro,Bakary Adama Soumaoro,75,CB,Italian Serie A,Bologna,France,17,2
1598,https://cdn.sofifa.net/players/200/519/22_120.png,200519,Pulido,Jorge Pulido Mayoral,75,"CB, RB",Spanish Segunda División,SD Huesca,Spain,4,2
1599,https://cdn.sofifa.net/players/200/630/22_120.png,200630,J. Forrest,James Forrest,75,"RM, LM",Scottish Premiership,Celtic,Scotland,25,1
1600,https://cdn.sofifa.net/players/200/759/22_120.png,200759,J. Schlupp,Jeffrey Schlupp,75,"LM, CM",English Premier League,Crystal Palace,Ghana,17,3
1601,https://cdn.sofifa.net/players/201/046/22_120.png,201046,R. Saponara,Riccardo Saponara,75,"CAM, CF",Italian Serie A,Fiorentina,Italy,22,3
1602,https://cdn.sofifa.net/players/201/303/22_120.png,201303,R. Falk,Rasmus Falk Jensen,75,"CM, LM, RM",Danish Superliga,F.C. København,Denmark,26,3
1603,https://cdn.sofifa.net/players/201/860/22_120.png,201860,E. Bičakčić,Ermin Bičakčić,75,CB,German 1. Bundesliga,TSG Hoffenheim,Bosnia and Herzegovina,4,0
1604,https://cdn.sofifa.net/players/201/862/22_120.png,201862,M. Rojo,Faustino Marcos Alberto Rojo,75,"CB, LB",Argentina Primera División,Boca Juniors,Argentina,71,24
1605,https://cdn.sofifa.net/players/201/931/22_120.png,201931,Gabriel,Gabriel Vasconelos Ferreira,75,GK,Italian Serie B,Lecce,Brazil,17,1
1606,https://cdn.sofifa.net/players/201/939/22_120.png,201939,C. Piccini,Cristiano Piccini,75,"RB, RWB",Spain Primera Division,Valencia CF,Italy,26,2
1607,https://cdn.sofifa.net/players/201/988/22_120.png,201988,F. Fernández,Federico Fernández,75,CB,English Premier League,Newcastle United,Argentina,15,4
1608,https://cdn.sofifa.net/players/202/089/22_120.png,202089,L. Mejía,Luis Ricardo Mejía Cajar,75,GK,Uruguayan Primera División,Centro Atlético Fénix,Panama,10,0
1609,https://cdn.sofifa.net/players/202/445/22_120.png,202445,Rodrigo Ely,Rodrigo Ely,75,CB,English League Championship,Nottingham Forest,Brazil,20,3
1610,https://cdn.sofifa.net/players/202/848/22_120.png,202848,G. Caprari,Gianluca Caprari,75,"CF, ST",Italian Serie A,Hellas Verona,Italy,19,1
1611,https://cdn.sofifa.net/players/202/858/22_120.png,202858,F. Castillo,Fabián Andrés Castillo Sánchez,75,"ST, LM, RM",Mexican Liga MX,Fútbol Club Juárez,Colombia,36,3
1612,https://cdn.sofifa.net/players/203/038/22_120.png,203038,Lucas Piazón,Gustavo Lucas Domingues Piazón,75,"RW, CAM, CF",Portuguese Liga ZON SAGRES,SC Braga,Brazil,74,11
1613,https://cdn.sofifa.net/players/203/067/22_120.png,203067,D. Chará,Diego Ferney Chara Zamora,75,"CDM, CM",USA Major League Soccer,Portland Timbers,Colombia,10,3
1614,https://cdn.sofifa.net/players/203/106/22_120.png,203106,L. Bittencourt,Leonardo Jesus Loureiro Bittencourt,75,"CAM, RM",German 2. Bundesliga,SV Werder Bremen,Germany,64,4
1615,https://cdn.sofifa.net/players/203/362/22_120.png,203362,M. Elyounoussi,Mohamed Amine Elyounoussi,75,"LM, ST",English Premier League,Southampton,Norway,95,10
1616,https://cdn.sofifa.net/players/203/570/22_120.png,203570,S. Dallas,Stuart Dallas,75,"CM, LB, RB",English Premier League,Leeds United,Northern Ireland,17,4
1617,https://cdn.sofifa.net/players/203/736/22_120.png,203736,S. Bahoken,Stéphane Bahoken,75,ST,French Ligue 1,Angers SCO,Cameroon,3,1
1618,https://cdn.sofifa.net/players/203/775/22_120.png,203775,L. Karius,Loris Karius,75,GK,English Premier League,Liverpool,Germany,151,46
1619,https://cdn.sofifa.net/players/204/451/22_120.png,204451,K. Günter,Koray Günter,75,CB,Italian Serie A,Hellas Verona,Germany,25,3
1620,https://cdn.sofifa.net/players/204/472/22_120.png,204472,B. Sarr,Bouna Sarr,75,"RB, RM",German 1. Bundesliga,FC Bayern München,France,27,14
1621,https://cdn.sofifa.net/players/204/539/22_120.png,204539,L. Advíncula,Luis Jan Piers Advíncula Castrillón,75,RB,Argentina Primera División,Boca Juniors,Peru,65,4
1622,https://cdn.sofifa.net/players/204/688/22_120.png,204688,S. Schwab,Stefan Schwab,75,"CM, CDM",Greek Super League,PAOK,Austria,3,2
1623,https://cdn.sofifa.net/players/204/713/22_120.png,204713,J. Campbell,Joel Nathaniel Campbell Samuels,75,"ST, RM",Mexican Liga MX,CF Monterrey,Costa Rica,76,12
1624,https://cdn.sofifa.net/players/204/936/22_120.png,204936,J. Egan,John Egan,75,CB,English League Championship,Sheffield United,Republic of Ireland,13,1
1625,https://cdn.sofifa.net/players/204/977/22_120.png,204977,I. Piris,Iván Rodrigo Piris Leguizamón,75,"RB, LB",Paraguayan Primera División,Club Libertad,Paraguay,4,1
1626,https://cdn.sofifa.net/players/205/114/22_120.png,205114,T. Inui,乾 貴士,75,"LM, RM, CAM",Japanese J. League Division 1,Cerezo Osaka,Japan,28,3
1627,https://cdn.sofifa.net/players/205/257/22_120.png,205257,N. Sliti,Naïm Sliti,75,"LM, CAM",Saudi Abdul L. Jameel League,Ettifaq FC,Tunisia,6,0
1628,https://cdn.sofifa.net/players/205/343/22_120.png,205343,J. Akpa Akpro,Jean-Daniel Dave Lewis Akpa Akpro,75,CM,Italian Serie A,Lazio,Côte d'Ivoire,19,1
1629,https://cdn.sofifa.net/players/205/402/22_120.png,205402,J. Boëtius,Jean-Paul Boëtius,75,"CAM, CM",German 1. Bundesliga,1. FSV Mainz 05,Netherlands,42,4
1630,https://cdn.sofifa.net/players/205/531/22_120.png,205531,V. Verre,Valerio Verre,75,"CAM, CF, CM",Italian Serie A,U.C. Sampdoria,Italy,10,2
1631,https://cdn.sofifa.net/players/205/850/22_120.png,205850,L. Pavoletti,Leonardo Pavoletti,75,ST,Italian Serie A,Cagliari,Italy,9,1
1632,https://cdn.sofifa.net/players/205/855/22_120.png,205855,M. Livaja,Marko Livaja,75,"LW, CAM, ST",Croatian Prva HNL,Hajduk Split,Croatia,37,3
1633,https://cdn.sofifa.net/players/205/895/22_120.png,205895,A. Ring,Alexander Ring,75,"CDM, CM",USA Major League Soccer,Austin FC,Finland,14,1
1634,https://cdn.sofifa.net/players/205/953/22_120.png,205953,João Paulo,João Paulo Mior,75,CM,USA Major League Soccer,Seattle Sounders FC,Brazil,8,1
1635,https://cdn.sofifa.net/players/205/965/22_120.png,205965,S. Ristovski,Stefan Ristovski,75,"RB, RWB, RM",Croatian Prva HNL,Dinamo Zagreb,North Macedonia,10,1
1636,https://cdn.sofifa.net/players/205/989/22_120.png,205989,C. Chambers,Calum Chambers,75,"RB, CB",English Premier League,Arsenal,England,92,15
1637,https://cdn.sofifa.net/players/206/114/22_120.png,206114,K. Olsson,Mats Kristoffer Olsson,75,CM,Belgian Jupiler Pro League,RSC Anderlecht,Sweden,23,5
1638,https://cdn.sofifa.net/players/206/594/22_120.png,206594,S. March,Solomon March,75,"LWB, RW, RM",English Premier League,Brighton & Hove Albion,England,18,2
1639,https://cdn.sofifa.net/players/207/441/22_120.png,207441,L. Vietto,Luciano Darío Vietto,75,"CAM, LM, ST",Saudi Abdul L. Jameel League,Al Hilal,Argentina,168,8
1640,https://cdn.sofifa.net/players/207/471/22_120.png,207471,F. Vázquez,Franco Damián Vázquez,75,"CM, CAM, LM",Italian Serie B,Parma,Argentina,34,5
1641,https://cdn.sofifa.net/players/207/616/22_120.png,207616,A. Webster,Adam Webster,75,CB,English Premier League,Brighton & Hove Albion,England,32,1
1642,https://cdn.sofifa.net/players/207/683/22_120.png,207683,S. Dioudis,Sokratis Dioudis,75,GK,Greek Super League,Panathinaikos FC,Greece,2,0
1643,https://cdn.sofifa.net/players/207/707/22_120.png,207707,Marçal,Fernando Marçal de Oliveira,75,"LB, LWB",English Premier League,Wolverhampton Wanderers,Brazil,11,1
1644,https://cdn.sofifa.net/players/207/790/22_120.png,207790,K. Ayhan,Kaan Ayhan,75,CB,Italian Serie A,U.S. Sassuolo Calcio,Turkey,66,6
1645,https://cdn.sofifa.net/players/207/807/22_120.png,207807,R. Fraser,Ryan Fraser,75,LM,English Premier League,Newcastle United,Scotland,78,18
1646,https://cdn.sofifa.net/players/207/935/22_120.png,207935,M. Dituro,Matías Ezequiel Dituro,75,GK,Spain Primera Division,RC Celta de Vigo,Argentina,9,0
1647,https://cdn.sofifa.net/players/207/939/22_120.png,207939,G. Pizarro,Guido Hernán Pizarro Demestri,75,"CDM, CM",Mexican Liga MX,Tigres U.A.N.L.,Argentina,26,1
1648,https://cdn.sofifa.net/players/207/993/22_120.png,207993,S. Kolašinac,Sead Kolašinac,75,"LB, LWB, CB",English Premier League,Arsenal,Bosnia and Herzegovina,84,14
1649,https://cdn.sofifa.net/players/208/520/22_120.png,208520,H. Sakai,酒井 宏樹,75,"RB, LB",Japanese J. League Division 1,Urawa Red Diamonds,Japan,18,8
1650,https://cdn.sofifa.net/players/208/615/22_120.png,208615,C. Jullien,Christopher Jullien,75,CB,Scottish Premiership,Celtic,France,13,2
1651,https://cdn.sofifa.net/players/208/919/22_120.png,208919,R. Gauld,Ryan Gauld,75,"CAM, LM",USA Major League Soccer,Vancouver Whitecaps FC,Scotland,137,7
1652,https://cdn.sofifa.net/players/209/289/22_120.png,209289,Kévin Rodrigues,Kévin Manuel Rodrigues,75,"LB, LM, LWB",Spain Primera Division,Rayo Vallecano,Portugal,6,1
1653,https://cdn.sofifa.net/players/209/430/22_120.png,209430,R. Ripart,Renaud Ripart,75,"ST, LM, CM",French Ligue 1,ESTAC Troyes,France,8,1
1654,https://cdn.sofifa.net/players/209/781/22_120.png,209781,P. Capelle,Pierrick Capelle,75,"RM, CM, LB",French Ligue 1,Angers SCO,France,4,0
1655,https://cdn.sofifa.net/players/209/782/22_120.png,209782,S. Larsson,Sam Larsson,75,"LW, ST",Chinese Super League,Dalian Professional Football Club,Sweden,43,5
1656,https://cdn.sofifa.net/players/210/136/22_120.png,210136,T. Kędziora,Tomasz Karol Kędziora,75,RB,Ukrainian Premier League,Dynamo Kyiv,Poland,19,1
1657,https://cdn.sofifa.net/players/210/281/22_120.png,210281,C. Pellerano,Cristian Alberto Pellerano,75,"CDM, CM",Ecuadorian Serie A,Independiente del Valle,Argentina,2,3
1658,https://cdn.sofifa.net/players/210/603/22_120.png,210603,Y. Al Shahrani,Yasir Gharsan Al-Shahrani,75,"LB, RB",Saudi Abdul L. Jameel League,Al Hilal,Saudi Arabia,51,6
1659,https://cdn.sofifa.net/players/210/619/22_120.png,210619,Jordi Quintillà,Jordi Quintillà Guasch,75,"CM, CDM",Swiss Super League,FC Basel 1893,Spain,9,0
1660,https://cdn.sofifa.net/players/210/635/22_120.png,210635,K. Hause,Kortney Hause,75,CB,English Premier League,Aston Villa,England,27,0
1661,https://cdn.sofifa.net/players/210/648/22_120.png,210648,A. Hegazi,Ahmed Elsayed Ali Elsayed Hegazy,75,CB,Saudi Abdul L. Jameel League,Al Ittihad,Egypt,11,0
1662,https://cdn.sofifa.net/players/210/761/22_120.png,210761,R. Pizarro,Rodolfo Gilbert Pizarro Thomas,75,"CAM, LM, CM",USA Major League Soccer,Inter Miami CF,Mexico,124,17
